province,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
NEVŞEHİR,2017,NEVŞEHİR,226.188,110.213,115.975,51.672,28.714,22.958,151.272,75.894,75.378,7.865,3.410,4.455,15.379,2.195,13.184,0,0,0
NEVŞEHİR,2016,NEVŞEHİR,224.870,109.778,115.092,50.294,28.144,22.150,151.761,76.278,75.483,7.503,3.233,4.270,15.312,2.123,13.189,0,0,0
NEVŞEHİR,2015,NEVŞEHİR,221.112,108.176,112.936,47.839,27.335,20.504,150.795,75.600,75.195,7.339,3.157,4.182,15.139,2.084,13.055,0,0,0
NEVŞEHİR,2014,NEVŞEHİR,219.105,107.887,111.218,46.510,27.420,19.090,150.362,75.320,75.042,7.223,3.104,4.119,15.010,2.043,12.967,0,0,0
NEVŞEHİR,2013,NEVŞEHİR,218.134,106.836,111.298,46.905,27.052,19.853,149.451,74.853,74.598,6.964,2.966,3.998,14.814,1.965,12.849,0,0,0
NEVŞEHİR,2012,NEVŞEHİR,216.595,105.917,110.678,45.908,26.523,19.385,149.199,74.605,74.594,6.823,2.870,3.953,14.665,1.919,12.746,0,0,0
NEVŞEHİR,2011,NEVŞEHİR,213.275,104.247,109.028,43.322,25.149,18.173,148.806,74.397,74.409,6.568,2.773,3.795,14.579,1.928,12.651,0,0,0
NEVŞEHİR,2010,NEVŞEHİR,211.475,103.002,108.473,42.559,24.457,18.102,148.392,74.132,74.260,6.117,2.514,3.603,14.407,1.899,12.508,0,0,0
NEVŞEHİR,2009,NEVŞEHİR,211.641,103.477,108.164,42.922,25.085,17.837,148.723,74.247,74.476,5.782,2.334,3.448,14.214,1.811,12.403,0,0,0
NEVŞEHİR,2008,NEVŞEHİR,209.092,102.093,106.999,42.601,24.745,17.856,147.161,73.432,73.729,5.376,2.131,3.245,13.954,1.785,12.169,0,0,0
NİĞDE,2025,NİĞDE,297.754,148.202,149.552,81.902,46.534,35.368,183.652,92.660,90.992,13.232,6.267,6.965,18.968,2.741,16.227,0,0,0
NİĞDE,2024,NİĞDE,293.954,145.878,148.076,79.341,44.917,34.424,183.570,92.522,91.048,12.312,5.741,6.571,18.731,2.698,16.033,0,0,0
NİĞDE,2023,NİĞDE,295.371,147.020,148.351,79.409,45.243,34.166,185.869,93.727,92.142,11.639,5.421,6.218,18.454,2.629,15.825,0,0,0
NİĞDE,2022,NİĞDE,284.457,141.454,143.003,76.876,43.933,32.943,178.896,90.055,88.841,10.640,4.933,5.707,18.045,2.533,15.512,0,0,0
NİĞDE,2021,NİĞDE,281.417,140.162,141.255,76.120,43.704,32.416,177.779,89.493,88.286,9.823,4.508,5.315,17.695,2.457,15.238,0,0,0
NİĞDE,2020,NİĞDE,275.184,137.004,138.180,72.965,41.864,31.101,175.934,88.607,87.327,8.926,4.139,4.787,17.359,2.394,14.965,0,0,0
NİĞDE,2019,NİĞDE,274.987,136.880,138.107,73.280,41.851,31.429,176.233,88.749,87.484,8.453,3.931,4.522,17.021,2.349,14.672,0,0,0
NİĞDE,2018,NİĞDE,275.613,137.196,138.417,72.514,41.432,31.082,178.065,89.714,88.351,8.035,3.665,4.370,16.999,2.385,14.614,0,0,0
NİĞDE,2017,NİĞDE,264.966,131.021,133.945,69.427,39.296,30.131,171.583,86.120,85.463,7.420,3.321,4.099,16.536,2.284,14.252,0,0,0
NİĞDE,2016,NİĞDE,262.640,129.826,132.814,68.282,38.810,29.472,170.888,85.629,85.259,7.069,3.122,3.947,16.401,2.265,14.136,0,0,0
NİĞDE,2015,NİĞDE,257.426,127.039,130.387,65.663,37.241,28.422,168.841,84.548,84.293,6.764,3.012,3.752,16.158,2.238,13.920,0,0,0
NİĞDE,2014,NİĞDE,254.813,126.191,128.622,63.963,36.947,27.016,168.601,84.298,84.303,6.324,2.796,3.528,15.925,2.150,13.775,0,0,0
NİĞDE,2013,NİĞDE,252.329,124.915,127.414,63.000,36.359,26.641,167.523,83.775,83.748,6.088,2.666,3.422,15.718,2.115,13.603,0,0,0
NİĞDE,2012,NİĞDE,248.351,122.943,125.408,61.594,35.649,25.945,165.736,82.808,82.928,5.680,2.451,3.229,15.341,2.035,13.306,0,0,0
NİĞDE,2011,NİĞDE,244.482,120.491,123.991,60.100,34.369,25.731,163.913,81.833,82.080,5.337,2.276,3.061,15.132,2.013,13.119,0,0,0
NİĞDE,2010,NİĞDE,243.362,119.153,124.209,59.460,33.272,26.188,163.879,81.769,82.110,5.059,2.100,2.959,14.964,2.012,12.952,0,0,0
NİĞDE,2009,NİĞDE,244.059,120.588,123.471,61.087,35.110,25.977,163.593,81.617,81.976,4.657,1.903,2.754,14.722,1.958,12.764,0,0,0
NİĞDE,2008,NİĞDE,241.579,119.721,121.858,60.115,35.042,25.073,162.615,80.972,81.643,4.461,1.797,2.664,14.388,1.910,12.478,0,0,0
ORDU,2025,ORDU,640.627,317.162,323.465,146.988,84.467,62.521,416.274,210.249,206.025,26.326,13.512,12.814,51.039,8.934,42.105,0,0,0
ORDU,2024,ORDU,639.344,316.981,322.363,145.658,83.924,61.734,418.383,211.407,206.976,24.724,12.707,12.017,50.579,8.943,41.636,0,0,0
ORDU,2023,ORDU,640.027,316.811,323.216,145.058,83.319,61.739,421.237,212.621,208.616,23.469,11.955,11.514,50.263,8.916,41.347,0,0,0
ORDU,2022,ORDU,625.703,310.261,315.442,143.308,82.750,60.558,411.504,207.716,203.788,21.561,10.959,10.602,49.330,8.836,40.494,0,0,0
ORDU,2021,ORDU,620.998,307.625,313.373,143.166,82.366,60.800,409.397,206.572,202.825,19.714,9.977,9.737,48.721,8.710,40.011,0,0,0
ORDU,2020,ORDU,613.955,304.420,309.535,143.275,82.100,61.175,405.264,204.643,200.621,18.115,9.182,8.933,47.301,8.495,38.806,0,0,0
ORDU,2019,ORDU,605.980,300.833,305.147,138.020,79.621,58.399,404.558,204.229,200.329,17.055,8.622,8.433,46.347,8.361,37.986,0,0,0
ORDU,2018,ORDU,619.268,308.190,311.078,142.450,82.270,60.180,414.519,209.438,205.081,16.242,8.183,8.059,46.057,8.299,37.758,0,0,0
ORDU,2017,ORDU,593.065,294.576,298.489,137.657,79.720,57.937,395.806,199.301,196.505,14.923,7.419,7.504,44.679,8.136,36.543,0,0,0
ORDU,2016,ORDU,598.419,298.337,300.082,139.856,81.538,58.318,400.095,201.605,198.490,14.256,7.086,7.170,44.212,8.108,36.104,0,0,0
ORDU,2015,ORDU,579.354,287.636,291.718,135.327,78.445,56.882,387.425,194.623,192.802,13.483,6.672,6.811,43.119,7.896,35.223,0,0,0
ORDU,2014,ORDU,574.076,284.759,289.317,134.390,77.645,56.745,384.611,193.050,191.561,12.752,6.269,6.483,42.323,7.795,34.528,0,0,0
ORDU,2013,ORDU,575.632,286.222,289.410,134.830,78.216,56.614,387.124,194.331,192.793,12.150,5.979,6.171,41.528,7.696,33.832,0,0,0
ORDU,2012,ORDU,577.422,286.626,290.796,134.012,77.203,56.809,391.356,196.202,195.154,11.512,5.664,5.848,40.542,7.557,32.985,0,0,0
ORDU,2011,ORDU,551.987,273.462,278.525,128.702,73.970,54.732,373.436,186.837,186.599,10.752,5.267,5.485,39.097,7.388,31.709,0,0,0
ORDU,2010,ORDU,551.017,272.213,278.804,128.787,73.183,55.604,373.709,186.756,186.953,10.206,4.978,5.228,38.315,7.296,31.019,0,0,0
ORDU,2009,ORDU,550.084,272.638,277.446,129.619,73.990,55.629,373.481,186.815,186.666,9.810,4.746,5.064,37.174,7.087,30.087,0,0,0
ORDU,2008,ORDU,544.142,269.350,274.792,130.233,74.077,56.156,368.059,183.655,184.404,9.571,4.653,4.918,36.279,6.965,29.314,0,0,0
OSMANİYE,2025,OSMANİYE,433.729,216.919,216.810,122.928,69.968,52.960,270.133,135.075,135.058,17.048,8.224,8.824,23.620,3.652,19.968,0,0,0
OSMANİYE,2024,OSMANİYE,427.595,213.837,213.758,120.205,68.436,51.769,268.441,134.231,134.210,15.899,7.622,8.277,23.050,3.548,19.502,0,0,0
OSMANİYE,2023,OSMANİYE,421.026,210.220,210.806,117.420,66.953,50.467,266.383,132.896,133.487,14.624,6.895,7.729,22.599,3.476,19.123,0,0,0
OSMANİYE,2022,OSMANİYE,418.895,209.714,209.181,116.846,66.860,49.986,265.864,132.926,132.938,14.110,6.622,7.488,22.075,3.306,18.769,0,0,0
OSMANİYE,2021,OSMANİYE,411.430,206.114,205.316,114.850,65.808,49.042,262.284,131.175,131.109,12.831,5.954,6.877,21.465,3.177,18.288,0,0,0
OSMANİYE,2020,OSMANİYE,405.666,203.335,202.331,114.011,65.179,48.832,259.549,129.862,129.687,11.614,5.299,6.315,20.492,2.995,17.497,0,0,0
OSMANİYE,2019,OSMANİYE,395.054,198.367,196.687,107.107,61.965,45.142,257.354,128.607,128.747,10.975,4.990,5.985,19.618,2.805,16.813,0,0,0
OSMANİYE,2018,OSMANİYE,390.602,195.795,194.807,106.123,61.075,45.048,255.077,127.462,127.615,10.194,4.601,5.593,19.208,2.657,16.551,0,0,0
OSMANİYE,2017,OSMANİYE,384.320,192.652,191.668,104.695,60.083,44.612,251.636,125.909,125.727,9.280,4.109,5.171,18.709,2.551,16.158,0,0,0
OSMANİYE,2016,OSMANİYE,379.398,190.801,188.597,104.596,60.467,44.129,247.443,123.806,123.637,8.981,3.982,4.999,18.378,2.546,15.832,0,0,0
OSMANİYE,2015,OSMANİYE,370.534,185.885,184.649,101.390,58.358,43.032,242.926,121.373,121.553,8.294,3.684,4.610,17.924,2.470,15.454,0,0,0
OSMANİYE,2014,OSMANİYE,364.338,182.661,181.677,99.781,57.342,42.439,239.289,119.587,119.702,7.788,3.373,4.415,17.480,2.359,15.121,0,0,0
OSMANİYE,2013,OSMANİYE,356.715,178.353,178.362,97.354,55.723,41.631,234.938,117.248,117.690,7.366,3.128,4.238,17.057,2.254,14.803,0,0,0
OSMANİYE,2012,OSMANİYE,350.486,175.342,175.144,96.678,55.281,41.397,230.265,114.950,115.315,6.978,2.949,4.029,16.565,2.162,14.403,0,0,0
OSMANİYE,2011,OSMANİYE,344.093,171.762,172.331,95.865,54.350,41.515,225.697,112.583,113.114,6.410,2.688,3.722,16.121,2.141,13.980,0,0,0
OSMANİYE,2010,OSMANİYE,338.030,167.801,170.229,94.721,52.828,41.893,221.669,110.458,111.211,5.992,2.454,3.538,15.648,2.061,13.587,0,0,0
OSMANİYE,2009,OSMANİYE,331.419,164.669,166.750,94.296,52.727,41.569,216.532,107.754,108.778,5.457,2.190,3.267,15.134,1.998,13.136,0,0,0
OSMANİYE,2008,OSMANİYE,325.559,160.718,164.841,94.846,51.996,42.850,210.720,104.708,106.012,5.177,2.080,3.097,14.816,1.934,12.882,0,0,0
RİZE,2025,RİZE,289.799,144.377,145.422,83.014,47.448,35.566,173.479,88.624,84.855,9.973,5.283,4.690,23.333,3.022,20.311,0,0,0
RİZE,2024,RİZE,288.547,143.654,144.893,81.887,46.745,35.142,174.035,88.883,85.152,9.503,5.043,4.460,23.122,2.983,20.139,0,0,0
RİZE,2023,RİZE,290.364,144.403,145.961,82.222,46.953,35.269,176.014,89.772,86.242,9.030,4.727,4.303,23.098,2.951,20.147,0,0,0
RİZE,2022,RİZE,283.582,141.227,142.355,81.371,46.580,34.791,171.192,87.396,83.796,8.378,4.409,3.969,22.641,2.842,19.799,0,0,0
RİZE,2021,RİZE,283.449,141.347,142.102,82.228,47.271,34.957,171.031,87.218,83.813,7.785,4.073,3.712,22.405,2.785,19.620,0,0,0
RİZE,2020,RİZE,280.369,139.743,140.626,80.696,46.228,34.468,170.606,87.081,83.525,7.194,3.750,3.444,21.873,2.684,19.189,0,0,0
RİZE,2019,RİZE,279.114,138.825,140.289,80.458,45.828,34.630,170.136,86.692,83.444,6.955,3.636,3.319,21.565,2.669,18.896,0,0,0
RİZE,2018,RİZE,283.353,140.718,142.635,81.014,45.844,35.170,174.024,88.731,85.293,6.676,3.452,3.224,21.639,2.691,18.948,0,0,0
RİZE,2017,RİZE,267.197,132.359,134.838,77.430,44.118,33.312,163.488,82.790,80.698,5.837,2.938,2.899,20.442,2.513,17.929,0,0,0
RİZE,2016,RİZE,266.487,131.717,134.770,77.137,43.856,33.281,163.554,82.640,80.914,5.536,2.740,2.796,20.260,2.481,17.779,0,0,0
RİZE,2015,RİZE,263.637,130.015,133.622,75.844,43.034,32.810,162.480,81.939,80.541,5.236,2.569,2.667,20.077,2.473,17.604,0,0,0
RİZE,2014,RİZE,263.509,129.217,134.292,75.587,42.363,33.224,163.062,82.060,81.002,4.919,2.374,2.545,19.941,2.420,17.521,0,0,0
RİZE,2013,RİZE,260.802,128.477,132.325,75.880,43.046,32.834,160.874,80.963,79.911,4.580,2.172,2.408,19.468,2.296,17.172,0,0,0
RİZE,2012,RİZE,255.819,125.422,130.397,74.629,41.975,32.654,158.041,79.266,78.775,4.171,1.959,2.212,18.978,2.222,16.756,0,0,0
RİZE,2011,RİZE,253.293,123.591,129.702,73.162,40.661,32.501,157.435,78.865,78.570,4.003,1.879,2.124,18.693,2.186,16.507,0,0,0
RİZE,2010,RİZE,248.598,120.766,127.832,71.440,39.357,32.083,155.073,77.565,77.508,3.764,1.713,2.051,18.321,2.131,16.190,0,0,0
RİZE,2009,RİZE,246.854,120.537,126.317,71.683,39.982,31.701,153.783,76.879,76.904,3.608,1.615,1.993,17.780,2.061,15.719,0,0,0
RİZE,2008,RİZE,244.849,119.631,125.218,70.913,39.571,31.342,153.072,76.491,76.581,3.509,1.565,1.944,17.355,2.004,15.351,0,0,0
SAKARYA,2025,SAKARYA,907.038,452.306,454.732,247.241,142.387,104.854,559.035,280.703,278.332,44.540,20.673,23.867,56.222,8.543,47.679,0,0,0
SAKARYA,2024,SAKARYA,891.911,444.491,447.420,242.813,139.813,103.000,552.533,277.226,275.307,41.447,19.123,22.324,55.118,8.329,46.789,0,0,0
SAKARYA,2023,SAKARYA,877.025,436.963,440.062,238.779,137.501,101.278,545.531,273.493,272.038,38.502,17.749,20.753,54.213,8.220,45.993,0,0,0
SAKARYA,2022,SAKARYA,858.020,427.340,430.680,233.346,134.551,98.795,535.894,268.512,267.382,35.745,16.260,19.485,53.035,8.017,45.018,0,0,0
SAKARYA,2021,SAKARYA,838.321,417.028,421.293,227.538,131.128,96.410,526.128,263.293,262.835,32.688,14.744,17.944,51.967,7.863,44.104,0,0,0
SAKARYA,2020,SAKARYA,801.965,398.784,403.181,212.307,122.392,89.915,509.643,255.417,254.226,29.993,13.531,16.462,50.022,7.444,42.578,0,0,0
SAKARYA,2019,SAKARYA,790.385,393.124,397.261,208.795,120.602,88.193,504.613,252.599,252.014,28.371,12.698,15.673,48.606,7.225,41.381,0,0,0
SAKARYA,2018,SAKARYA,775.293,384.701,390.592,201.902,116.061,85.841,499.075,249.676,249.399,26.575,11.847,14.728,47.741,7.117,40.624,0,0,0
SAKARYA,2017,SAKARYA,762.491,379.402,383.089,199.416,115.252,84.164,491.393,246.017,245.376,24.917,11.168,13.749,46.765,6.965,39.800,0,0,0
SAKARYA,2016,SAKARYA,747.855,372.645,375.210,196.101,113.797,82.304,482.185,241.427,240.758,23.689,10.599,13.090,45.880,6.822,39.058,0,0,0
SAKARYA,2015,SAKARYA,732.459,364.229,368.230,192.018,110.742,81.276,472.994,236.781,236.213,22.385,10.016,12.369,45.062,6.690,38.372,0,0,0
SAKARYA,2014,SAKARYA,717.910,356.645,361.265,188.389,108.270,80.119,464.262,232.388,231.874,21.023,9.387,11.636,44.236,6.600,37.636,0,0,0
SAKARYA,2013,SAKARYA,704.880,349.820,355.060,185.993,106.371,79.622,455.854,228.239,227.615,19.589,8.752,10.837,43.444,6.458,36.986,0,0,0
SAKARYA,2012,SAKARYA,691.992,343.283,348.709,182.841,104.487,78.354,448.369,224.379,223.990,18.180,8.130,10.050,42.602,6.287,36.315,0,0,0
SAKARYA,2011,SAKARYA,678.433,337.830,340.603,177.157,102.688,74.469,442.139,221.175,220.964,17.282,7.695,9.587,41.855,6.272,35.583,0,0,0
SAKARYA,2010,SAKARYA,662.473,328.291,334.182,170.647,97.609,73.038,434.744,217.391,217.353,16.116,7.117,8.999,40.966,6.174,34.792,0,0,0
SAKARYA,2009,SAKARYA,651.311,323.276,328.035,168.751,96.873,71.878,427.779,213.910,213.869,14.903,6.476,8.427,39.878,6.017,33.861,0,0,0
SAKARYA,2008,SAKARYA,641.736,318.723,323.013,166.567,95.844,70.723,422.222,210.894,211.328,13.929,6.044,7.885,39.017,5.941,33.076,1,0,1
SAMSUN,2025,SAMSUN,1.147.830,563.951,583.879,297.220,166.272,130.948,715.799,358.487,357.312,55.208,25.478,29.730,79.603,13.714,65.889,0,0,0
SAMSUN,2024,SAMSUN,1.132.529,556.057,576.472,291.062,162.773,128.289,711.736,356.234,355.502,51.438,23.559,27.879,78.293,13.491,64.802,0,0,0
SAMSUN,2023,SAMSUN,1.121.269,550.163,571.106,287.046,160.709,126.337,708.392,353.963,354.429,48.486,22.073,26.413,77.345,13.418,63.927,0,0,0
SAMSUN,2022,SAMSUN,1.107.991,543.273,564.718,284.832,159.041,125.791,701.752,350.599,351.153,45.211,20.451,24.760,76.196,13.182,63.014,0,0,0
SAMSUN,2021,SAMSUN,1.104.191,541.165,563.026,285.133,158.871,126.262,701.514,350.193,351.321,42.098,19.021,23.077,75.446,13.080,62.366,0,0,0
SAMSUN,2020,SAMSUN,1.066.608,522.398,544.210,272.332,151.199,121.133,682.595,341.206,341.389,38.758,17.552,21.206,72.923,12.441,60.482,0,0,0
SAMSUN,2019,SAMSUN,1.052.949,517.502,535.447,265.279,148.355,116.924,679.488,340.226,339.262,37.034,16.741,20.293,71.148,12.180,58.968,0,0,0
SAMSUN,2018,SAMSUN,1.041.574,511.211,530.363,261.411,145.622,115.789,675.452,338.054,337.398,34.614,15.482,19.132,70.097,12.053,58.044,0,0,0
SAMSUN,2017,SAMSUN,1.026.975,502.872,524.103,258.898,143.400,115.498,667.219,333.426,333.793,32.103,14.230,17.873,68.755,11.816,56.939,0,0,0
SAMSUN,2016,SAMSUN,1.015.016,496.669,518.347,256.936,141.820,115.116,659.798,329.602,330.196,30.683,13.564,17.119,67.599,11.683,55.916,0,0,0
SAMSUN,2015,SAMSUN,1.000.708,488.751,511.957,253.384,139.056,114.328,651.618,325.378,326.240,29.194,12.839,16.355,66.512,11.478,55.034,0,0,0
SAMSUN,2014,SAMSUN,991.183,484.277,506.906,252.362,138.525,113.837,646.056,322.477,323.579,27.544,12.070,15.474,65.221,11.205,54.016,0,0,0
SAMSUN,2013,SAMSUN,979.467,478.695,500.772,249.300,137.013,112.287,640.080,319.370,320.710,26.006,11.362,14.644,64.081,10.950,53.131,0,0,0
SAMSUN,2012,SAMSUN,966.717,471.202,495.515,245.124,133.632,111.492,633.834,315.984,317.850,24.779,10.758,14.021,62.980,10.828,52.152,0,0,0
SAMSUN,2011,SAMSUN,960.317,468.534,491.783,243.800,132.851,110.949,631.255,314.888,316.367,23.272,10.015,13.257,61.990,10.780,51.210,0,0,0
SAMSUN,2010,SAMSUN,955.566,467.842,487.724,246.801,135.751,111.050,626.275,312.181,314.094,21.811,9.326,12.485,60.679,10.584,50.095,0,0,0
SAMSUN,2009,SAMSUN,946.236,463.497,482.739,244.621,134.614,110.007,622.284,310.154,312.130,20.111,8.435,11.676,59.220,10.294,48.926,0,0,0
SAMSUN,2008,SAMSUN,926.867,450.919,475.948,237.789,127.950,109.839,612.287,304.804,307.483,19.450,8.193,11.257,57.340,9.972,47.368,1,0,1
SİİRT,2025,SİİRT,232.244,117.971,114.273,90.610,49.900,40.710,130.378,65.645,64.733,2.695,1.216,1.479,8.561,1.210,7.351,0,0,0
SİİRT,2024,SİİRT,233.304,119.427,113.877,91.464,51.023,40.441,130.975,66.161,64.814,2.377,1.051,1.326,8.488,1.192,7.296,0,0,0
SİİRT,2023,SİİRT,240.611,126.228,114.383,95.934,54.986,40.948,134.008,69.054,64.954,2.239,1.010,1.229,8.430,1.178,7.252,0,0,0
SİİRT,2022,SİİRT,223.850,113.046,110.804,87.616,47.924,39.692,126.171,63.210,62.961,1.849,789,1.060,8.214,1.123,7.091,0,0,0
SİİRT,2021,SİİRT,222.293,112.784,109.509,87.950,48.582,39.368,124.567,62.397,62.170,1.662,711,951,8.114,1.094,7.020,0,0,0
SİİRT,2020,SİİRT,218.701,111.463,107.238,86.092,47.871,38.221,123.163,61.877,61.286,1.521,666,855,7.925,1.049,6.876,0,0,0
SİİRT,2019,SİİRT,216.459,110.917,105.542,85.050,47.716,37.334,122.205,61.532,60.673,1.432,638,794,7.772,1.031,6.741,0,0,0
SİİRT,2018,SİİRT,216.176,111.992,104.184,85.764,49.073,36.691,121.337,61.283,60.054,1.381,603,778,7.694,1.033,6.661,0,0,0
SİİRT,2017,SİİRT,208.793,107.194,101.599,82.562,46.703,35.859,117.482,58.967,58.515,1.232,517,715,7.517,1.007,6.510,0,0,0
SİİRT,2016,SİİRT,205.575,106.453,99.122,81.618,47.075,34.543,115.296,57.896,57.400,1.148,473,675,7.513,1.009,6.504,0,0,0
SİİRT,2015,SİİRT,201.777,104.331,97.446,79.764,45.885,33.879,113.428,56.948,56.480,1.107,483,624,7.478,1.015,6.463,0,0,0
SİİRT,2014,SİİRT,198.064,102.490,95.574,78.011,44.989,33.022,111.648,56.052,55.596,1.038,458,580,7.367,991,6.376,0,0,0
SİİRT,2013,SİİRT,192.962,99.707,93.255,75.951,43.721,32.230,108.817,54.595,54.222,985,432,553,7.209,959,6.250,0,0,0
SİİRT,2012,SİİRT,188.746,98.193,90.553,74.637,43.653,30.984,106.207,53.227,52.980,857,366,491,7.045,947,6.098,0,0,0
SİİRT,2011,SİİRT,186.477,97.569,88.908,73.628,43.500,30.128,105.110,52.777,52.333,769,328,441,6.970,964,6.006,0,0,0
SİİRT,2010,SİİRT,175.872,89.004,86.868,65.899,36.568,29.331,102.414,51.202,51.212,706,289,417,6.853,945,5.908,0,0,0
SİİRT,2009,SİİRT,177.809,92.879,84.930,69.391,40.904,28.487,101.058,50.752,50.306,684,299,385,6.676,924,5.752,0,0,0
SİİRT,2008,SİİRT,174.325,91.048,83.277,68.500,40.384,28.116,98.691,49.512,49.179,631,267,364,6.503,885,5.618,0,0,0
SİNOP,2025,SİNOP,192.730,95.193,97.537,44.164,24.729,19.435,121.368,62.221,59.147,9.307,4.912,4.395,17.891,3.331,14.560,0,0,0
SİNOP,2024,SİNOP,192.774,95.239,97.535,43.750,24.510,19.240,122.371,62.687,59.684,8.878,4.696,4.182,17.775,3.346,14.429,0,0,0
SİNOP,2023,SİNOP,194.398,96.111,98.287,44.159,24.872,19.287,124.109,63.480,60.629,8.416,4.404,4.012,17.714,3.355,14.359,0,0,0
SİNOP,2022,SİNOP,186.311,92.247,94.064,42.252,23.983,18.269,119.191,60.933,58.258,7.661,4.051,3.610,17.207,3.280,13.927,0,0,0
SİNOP,2021,SİNOP,183.284,90.512,92.772,41.625,23.629,17.996,117.681,59.961,57.720,7.043,3.661,3.382,16.935,3.261,13.674,0,0,0
SİNOP,2020,SİNOP,178.702,88.350,90.352,39.290,22.562,16.728,116.293,59.214,57.079,6.514,3.368,3.146,16.605,3.206,13.399,0,0,0
SİNOP,2019,SİNOP,180.007,89.300,90.707,40.357,23.305,17.052,117.006,59.572,57.434,6.271,3.275,2.996,16.373,3.148,13.225,0,0,0
SİNOP,2018,SİNOP,181.198,89.466,91.732,40.148,22.868,17.280,118.864,60.365,58.499,5.811,3.027,2.784,16.375,3.206,13.169,0,0,0
SİNOP,2017,SİNOP,170.067,83.853,86.214,37.868,21.706,16.162,111.160,56.283,54.877,5.353,2.783,2.570,15.686,3.081,12.605,0,0,0
SİNOP,2016,SİNOP,168.003,82.763,85.240,36.767,21.234,15.533,110.670,55.895,54.775,5.026,2.581,2.445,15.540,3.053,12.487,0,0,0
SİNOP,2015,SİNOP,166.586,81.947,84.639,36.273,20.882,15.391,109.952,55.471,54.481,4.888,2.513,2.375,15.473,3.081,12.392,0,0,0
SİNOP,2014,SİNOP,167.308,82.356,84.952,37.023,21.350,15.673,110.306,55.574,54.732,4.620,2.344,2.276,15.359,3.088,12.271,0,0,0
SİNOP,2013,SİNOP,166.348,81.753,84.595,36.914,21.153,15.761,110.017,55.436,54.581,4.292,2.134,2.158,15.125,3.030,12.095,0,0,0
SİNOP,2012,SİNOP,162.838,79.852,82.986,36.220,20.636,15.584,107.758,54.196,53.562,4.116,2.048,2.068,14.744,2.972,11.772,0,0,0
SİNOP,2011,SİNOP,163.282,80.251,83.031,36.548,20.861,15.687,108.109,54.363,53.746,4.035,1.994,2.041,14.590,3.033,11.557,0,0,0
SİNOP,2010,SİNOP,162.089,79.273,82.816,36.732,20.628,16.104,107.007,53.693,53.314,4.011,1.982,2.029,14.339,2.970,11.369,0,0,0
SİNOP,2009,SİNOP,159.906,78.090,81.816,36.576,20.459,16.117,105.397,52.840,52.557,3.862,1.877,1.985,14.071,2.914,11.157,0,0,0
SİNOP,2008,SİNOP,159.039,77.555,81.484,37.335,20.781,16.554,104.033,52.068,51.965,3.844,1.851,1.993,13.827,2.855,10.972,0,0,0
SİVAS,2025,SİVAS,517.705,256.877,260.828,146.840,81.545,65.295,314.346,159.534,154.812,19.286,9.672,9.614,37.233,6.126,31.107,0,0,0
SİVAS,2024,SİVAS,519.339,257.213,262.126,146.616,80.979,65.637,317.242,160.966,156.276,18.195,9.101,9.094,37.286,6.167,31.119,0,0,0
SİVAS,2023,SİVAS,527.924,262.235,265.689,148.422,82.852,65.570,324.649,164.470,160.179,17.377,8.650,8.727,37.476,6.263,31.213,0,0,0
SİVAS,2022,SİVAS,511.456,254.737,256.719,144.501,81.723,62.778,314.226,159.000,155.226,16.009,7.863,8.146,36.720,6.151,30.569,0,0,0
SİVAS,2021,SİVAS,509.030,253.738,255.292,143.564,81.284,62.280,314.025,158.896,155.129,14.878,7.343,7.535,36.563,6.215,30.348,0,0,0
SİVAS,2020,SİVAS,501.772,249.864,251.908,140.186,79.283,60.903,312.170,157.862,154.308,13.563,6.664,6.899,35.853,6.055,29.798,0,0,0
SİVAS,2019,SİVAS,502.534,249.691,252.843,140.561,78.757,61.804,313.977,158.695,155.282,12.770,6.212,6.558,35.226,6.027,29.199,0,0,0
SİVAS,2018,SİVAS,507.714,252.364,255.350,140.689,79.088,61.601,319.583,161.388,158.195,11.965,5.762,6.203,35.477,6.126,29.351,0,0,0
SİVAS,2017,SİVAS,483.154,240.329,242.825,134.111,75.881,58.230,304.283,153.389,150.894,10.878,5.157,5.721,33.882,5.902,27.980,0,0,0
SİVAS,2016,SİVAS,482.075,238.243,243.832,131.604,73.367,58.237,305.903,153.976,151.927,10.506,4.938,5.568,34.062,5.962,28.100,0,0,0
SİVAS,2015,SİVAS,478.292,235.734,242.558,129.818,72.127,57.691,304.515,152.907,151.608,10.170,4.756,5.414,33.789,5.944,27.845,0,0,0
SİVAS,2014,SİVAS,480.000,236.741,243.259,127.360,71.217,56.143,309.135,155.021,154.114,9.645,4.488,5.157,33.860,6.015,27.845,0,0,0
SİVAS,2013,SİVAS,476.335,236.322,240.013,128.317,72.676,55.641,306.083,153.613,152.470,9.102,4.258,4.844,32.833,5.775,27.058,0,0,0
SİVAS,2012,SİVAS,472.994,234.715,238.279,128.262,72.621,55.641,303.757,152.216,151.541,8.838,4.159,4.679,32.137,5.719,26.418,0,0,0
SİVAS,2011,SİVAS,472.342,235.141,237.201,127.664,72.787,54.877,304.317,152.571,151.746,8.608,4.032,4.576,31.753,5.751,26.002,0,0,0
SİVAS,2010,SİVAS,484.208,247.510,236.698,140.032,84.817,55.215,304.749,153.235,151.514,8.289,3.845,4.444,31.138,5.613,25.525,0,0,0
